Datetime,Close,High,Low,Open,Volume
2025-05-19 13:42:00+00:00,19027.111328125,19030.748046875,19014.60546875,19030.748046875,57565000
2025-05-19 13:43:00+00:00,19041.072265625,19043.052734375,19030.412109375,19030.412109375,55842000
2025-05-19 13:44:00+00:00,19051.220703125,19051.220703125,19038.484375,19042.482421875,52423000
2025-05-19 13:45:00+00:00,19051.939453125,19055.1171875,19042.033203125,19047.30859375,57076000
2025-05-19 13:46:00+00:00,19038.3203125,19054.05078125,19038.3203125,19054.05078125,68426000
2025-05-19 13:47:00+00:00,19046.486328125,19046.486328125,19031.748046875,19041.072265625,57763000
2025-05-19 13:48:00+00:00,19072.6328125,19072.787109375,19054.21875,19054.21875,43106000
2025-05-19 13:49:00+00:00,19065.0859375,19075.408203125,19062.623046875,19075.408203125,45619000
2025-05-19 13:50:00+00:00,19062.0703125,19071.6796875,19062.0703125,19064.939453125,40202000
2025-05-19 13:51:00+00:00,19058.955078125,19069.109375,19057.84375,19065.09375,37687000
2025-05-19 13:52:00+00:00,19068.328125,19068.328125,19064.8984375,19065.0625,45261000
2025-05-19 13:53:00+00:00,19057.1953125,19067.19921875,19057.046875,19067.19921875,38513000
2025-05-19 13:54:00+00:00,19054.4921875,19059.775390625,19051.603515625,19055.091796875,51609000
2025-05-19 13:55:00+00:00,19065.181640625,19065.181640625,19053.91796875,19053.91796875,53287000
2025-05-19 13:56:00+00:00,19058.32421875,19068.84375,19053.76171875,19068.84375,46105000
2025-05-19 13:57:00+00:00,19060.716796875,19065.541015625,19057.767578125,19057.767578125,33904000
2025-05-19 13:58:00+00:00,19062.779296875,19065.0390625,19059.896484375,19061.69140625,37670000
2025-05-19 13:59:00+00:00,19059.884765625,19066.14453125,19059.884765625,19062.376953125,43706000
2025-05-19 14:00:00+00:00,19055.958984375,19066.28125,19054.44921875,19060.84375,51068000
2025-05-19 14:01:00+00:00,19083.748046875,19083.748046875,19056.546875,19056.640625,51356000
2025-05-19 14:02:00+00:00,19098.47265625,19098.47265625,19084.99609375,19084.99609375,42926000
2025-05-19 14:03:00+00:00,19092.041015625,19098.255859375,19089.634765625,19098.255859375,35438000
2025-05-19 14:04:00+00:00,19088.73828125,19092.873046875,19086.365234375,19091.203125,36872000
2025-05-19 14:05:00+00:00,19092.291015625,19095.67578125,19086.791015625,19088.958984375,35767000
2025-05-19 14:06:00+00:00,19129.00390625,19129.00390625,19089.109375,19090.99609375,33234000
2025-05-19 14:07:00+00:00,19126.560546875,19131.892578125,19118.279296875,19118.279296875,41204000
2025-05-19 14:08:00+00:00,19125.958984375,19129.79296875,19124.19140625,19129.79296875,30902000
2025-05-19 14:09:00+00:00,19139.390625,19139.390625,19132.02734375,19132.02734375,27253000
2025-05-19 14:10:00+00:00,19138.859375,19138.859375,19133.890625,19135.59375,33124000
2025-05-19 14:11:00+00:00,19132.375,19138.28515625,19128.708984375,19138.28515625,37640000
2025-05-19 14:12:00+00:00,19125.998046875,19135.560546875,19123.140625,19133.21484375,32635000
2025-05-19 14:13:00+00:00,19116.580078125,19125.220703125,19116.365234375,19125.1015625,39502000
2025-05-19 14:14:00+00:00,19118.466796875,19119.849609375,19115.150390625,19117.212890625,35280000
2025-05-19 14:15:00+00:00,19130.330078125,19131.15234375,19117.1484375,19117.1484375,32284000
2025-05-19 14:16:00+00:00,19149.83984375,19149.83984375,19130.544921875,19130.544921875,34834000
2025-05-19 14:17:00+00:00,19152.857421875,19157.4765625,19148.17578125,19148.826171875,46871000
2025-05-19 14:18:00+00:00,19150.12890625,19154.126953125,19149.66015625,19150.88671875,31216000
2025-05-19 14:19:00+00:00,19142.890625,19149.91796875,19141.23828125,19149.91796875,26064000
2025-05-19 14:20:00+00:00,19141.8203125,19145.990234375,19140.20703125,19142.72265625,35910000
2025-05-19 14:21:00+00:00,19140.861328125,19143.072265625,19140.603515625,19140.603515625,30861000
2025-05-19 14:22:00+00:00,19126.76171875,19141.669921875,19125.716796875,19140.8984375,34102000
2025-05-19 14:23:00+00:00,19134.521484375,19136.068359375,19125.603515625,19125.90234375,32045000
2025-05-19 14:24:00+00:00,19135.12109375,19137.462890625,19133.080078125,19133.875,28475000
2025-05-19 14:25:00+00:00,19119.482421875,19133.099609375,19119.482421875,19133.099609375,23718000
2025-05-19 14:26:00+00:00,19105.37109375,19120.876953125,19105.37109375,19120.146484375,31730000
2025-05-19 14:27:00+00:00,19093.966796875,19103.759765625,19093.966796875,19103.759765625,27875000
2025-05-19 14:28:00+00:00,19093.994140625,19093.994140625,19082.25,19091.462890625,25030000
2025-05-19 14:29:00+00:00,19098.298828125,19102.119140625,19092.990234375,19092.990234375,25044000
2025-05-19 14:30:00+00:00,19084.6171875,19098.140625,19084.3125,19098.140625,28081000
2025-05-19 14:31:00+00:00,19089.099609375,19089.099609375,19082.380859375,19082.380859375,36532000
2025-05-19 14:32:00+00:00,19091.6015625,19091.6015625,19085.205078125,19088.064453125,29385000
2025-05-19 14:33:00+00:00,19094.451171875,19096.70703125,19088.3125,19091.7734375,30046000
2025-05-19 14:34:00+00:00,19104.275390625,19104.55859375,19095.09375,19096.080078125,26122000
2025-05-19 14:35:00+00:00,19110.87109375,19110.87109375,19100.083984375,19103.7578125,27203000
2025-05-19 14:36:00+00:00,19105.6953125,19112.66796875,19105.6953125,19112.66796875,35241000
2025-05-19 14:37:00+00:00,19109.64453125,19111.7734375,19105.4765625,19105.4765625,33845000
2025-05-19 14:38:00+00:00,19120.560546875,19120.560546875,19110.208984375,19110.208984375,25814000
2025-05-19 14:39:00+00:00,19108.28125,19120.841796875,19106.55078125,19120.841796875,29266000
2025-05-19 14:40:00+00:00,19119.576171875,19119.576171875,19109.19921875,19109.19921875,26454000
2025-05-19 14:41:00+00:00,19120.46875,19120.78515625,19117.193359375,19120.78515625,22484000
2025-05-19 14:42:00+00:00,19123.080078125,19124.720703125,19120.65625,19121.65625,23969000
2025-05-19 14:43:00+00:00,19109.849609375,19119.587890625,19109.849609375,19118.806640625,24650000
2025-05-19 14:44:00+00:00,19115.84375,19115.84375,19107.84765625,19107.84765625,24768000
2025-05-19 14:45:00+00:00,19116.1328125,19124.23046875,19114.744140625,19115.576171875,24212000
2025-05-19 14:46:00+00:00,19106.94921875,19113.40234375,19106.607421875,19113.40234375,23616000
2025-05-19 14:47:00+00:00,19108.958984375,19115.078125,19108.443359375,19108.443359375,29657000
2025-05-19 14:48:00+00:00,19095.0859375,19106.494140625,19092.986328125,19106.494140625,38452000
2025-05-19 14:49:00+00:00,19085.279296875,19092.9375,19082.873046875,19092.41796875,30076000
2025-05-19 14:50:00+00:00,19094.404296875,19094.404296875,19081.0078125,19086.181640625,36808000
2025-05-19 14:51:00+00:00,19095.91796875,19106.013671875,19094.3515625,19095.302734375,27801000
2025-05-19 14:52:00+00:00,19109.826171875,19109.826171875,19095.548828125,19097.314453125,22659000
2025-05-19 14:53:00+00:00,19102.642578125,19109.88671875,19102.642578125,19109.3671875,25206000
2025-05-19 14:54:00+00:00,19101.1171875,19105.673828125,19100.505859375,19102.591796875,19791000
2025-05-19 14:55:00+00:00,19102.595703125,19102.595703125,19097.0703125,19101.3203125,19401000
2025-05-19 14:56:00+00:00,19100.435546875,19104.8046875,19097.9453125,19101.083984375,19464000
2025-05-19 14:57:00+00:00,19096.654296875,19101.291015625,19096.654296875,19100.271484375,19348000
2025-05-19 14:58:00+00:00,19093.28515625,19100.216796875,19093.28515625,19095.091796875,20400000
2025-05-19 14:59:00+00:00,19095.185546875,19095.751953125,19090.1640625,19093.435546875,24889000
2025-05-19 15:00:00+00:00,19095.048828125,19098.994140625,19093.806640625,19094.47265625,18036000
2025-05-19 15:01:00+00:00,19105.111328125,19105.111328125,19093.603515625,19093.603515625,22233000
2025-05-19 15:02:00+00:00,19109.900390625,19109.900390625,19105.06640625,19105.06640625,22650000
2025-05-19 15:03:00+00:00,19104.228515625,19109.142578125,19102.865234375,19109.142578125,19762000
2025-05-19 15:04:00+00:00,19109.310546875,19109.310546875,19105.419921875,19106.193359375,24258000
2025-05-19 15:05:00+00:00,19107.220703125,19111.806640625,19106.73828125,19109.384765625,22169000
2025-05-19 15:06:00+00:00,19107.6640625,19108.396484375,19100.134765625,19103.9609375,20538000
2025-05-19 15:07:00+00:00,19099.283203125,19109.1640625,19098.880859375,19109.1640625,18563000
2025-05-19 15:08:00+00:00,19097.818359375,19097.818359375,19097.818359375,19097.818359375,16960000
2025-05-19 15:11:00+00:00,19119.3984375,19119.3984375,19117.87109375,19117.87109375,0
2025-05-19 15:12:00+00:00,19117.75,19123.224609375,19117.6640625,19119.888671875,6749132000
2025-05-19 15:13:00+00:00,19120.47265625,19120.47265625,19112.806640625,19115.623046875,19698000
2025-05-19 15:14:00+00:00,19118.291015625,19121.927734375,19118.234375,19120.626953125,18971000
2025-05-19 15:15:00+00:00,19120.900390625,19122.6640625,19118.064453125,19118.072265625,22424000
2025-05-19 15:16:00+00:00,19121.087890625,19122.65234375,19119.140625,19121.75390625,14637000
2025-05-19 15:17:00+00:00,19121.10546875,19121.732421875,19118.796875,19121.732421875,17866000
2025-05-19 15:18:00+00:00,19128.55078125,19130.591796875,19124.517578125,19124.517578125,20161000
2025-05-19 15:19:00+00:00,19122.623046875,19128.353515625,19122.623046875,19128.353515625,24241000
2025-05-19 15:20:00+00:00,19121.302734375,19123.8984375,19121.19921875,19122.236328125,22007000
2025-05-19 15:21:00+00:00,19120.001953125,19123.505859375,19118.28125,19120.7109375,16882000
2025-05-19 15:22:00+00:00,19111.33984375,19120.69140625,19111.208984375,19120.69140625,13442000
2025-05-19 15:23:00+00:00,19114.19140625,19114.19140625,19107.533203125,19111.740234375,14807000
2025-05-19 15:24:00+00:00,19108.1015625,19114.93359375,19108.0234375,19114.46875,16174000
2025-05-19 15:25:00+00:00,19104.80078125,19109.244140625,19100.671875,19109.244140625,27188000
2025-05-19 15:26:00+00:00,19105.5390625,19105.5390625,19103.103515625,19104.0625,15500000
2025-05-19 15:27:00+00:00,19109.736328125,19109.79296875,19104.306640625,19105.4375,15149000
2025-05-19 15:28:00+00:00,19103.02734375,19109.677734375,19102.462890625,19109.677734375,14161000
2025-05-19 15:29:00+00:00,19105.92578125,19105.92578125,19101.77734375,19103.8515625,15296000
2025-05-19 15:30:00+00:00,19112.931640625,19112.931640625,19103.71484375,19106.412109375,19927000
2025-05-19 15:31:00+00:00,19117.521484375,19118.33984375,19112.970703125,19112.970703125,20253000
2025-05-19 15:32:00+00:00,19123.44921875,19123.6796875,19118.2890625,19118.380859375,18623000
2025-05-19 15:33:00+00:00,19120.1171875,19123.771484375,19120.1171875,19121.076171875,18700000
2025-05-19 15:34:00+00:00,19118.591796875,19120.125,19116.400390625,19119.67578125,16455000
2025-05-19 15:35:00+00:00,19121.302734375,19122.638671875,19119.130859375,19119.423828125,17009000
2025-05-19 15:36:00+00:00,19129.5546875,19129.5546875,19121.0078125,19121.0078125,16384000
2025-05-19 15:37:00+00:00,19129.130859375,19130.720703125,19128.416015625,19129.4453125,15933000
2025-05-19 15:38:00+00:00,19143.38671875,19143.38671875,19130.046875,19130.046875,15137000
2025-05-19 15:39:00+00:00,19144.70703125,19146.22265625,19143.365234375,19143.365234375,17564000
2025-05-19 15:40:00+00:00,19158.19140625,19162.416015625,19147.2734375,19147.2734375,20853000
2025-05-19 15:41:00+00:00,19161.939453125,19161.939453125,19155.2421875,19155.2421875,16602000
2025-05-19 15:42:00+00:00,19156.90625,19163.802734375,19156.90625,19161.30078125,17841000
2025-05-19 15:43:00+00:00,19150.498046875,19156.0625,19147.50390625,19156.0625,22778000
2025-05-19 15:44:00+00:00,19143.71484375,19151.095703125,19143.71484375,19150.5625,17984000
2025-05-19 15:45:00+00:00,19146.87109375,19147.921875,19141.458984375,19141.712890625,14085000
2025-05-19 15:46:00+00:00,19143.248046875,19147.162109375,19143.0859375,19147.162109375,19715000
2025-05-19 15:47:00+00:00,19133.626953125,19143.25,19132.0,19142.427734375,15018000
2025-05-19 15:48:00+00:00,19134.23828125,19135.52734375,19133.166015625,19135.52734375,19940000
2025-05-19 15:49:00+00:00,19123.115234375,19134.08984375,19122.826171875,19134.08984375,12611000
2025-05-19 15:50:00+00:00,19121.341796875,19123.986328125,19117.43359375,19123.986328125,16128000
2025-05-19 15:51:00+00:00,19122.30859375,19125.341796875,19120.501953125,19122.369140625,16145000
2025-05-19 15:52:00+00:00,19129.162109375,19129.162109375,19123.68359375,19123.68359375,17327000
2025-05-19 15:53:00+00:00,19127.23046875,19128.927734375,19126.38671875,19128.27734375,16411000
2025-05-19 15:54:00+00:00,19126.21484375,19126.8359375,19124.767578125,19126.8359375,15100000
2025-05-19 15:55:00+00:00,19123.84375,19126.4765625,19122.16015625,19126.283203125,14415000
2025-05-19 15:56:00+00:00,19132.3984375,19132.8046875,19123.33984375,19123.33984375,15595000
2025-05-19 15:57:00+00:00,19131.046875,19133.8984375,19129.451171875,19133.8984375,13580000
2025-05-19 15:58:00+00:00,19128.51171875,19129.296875,19123.255859375,19129.296875,16922000
2025-05-19 15:59:00+00:00,19131.03125,19132.12109375,19129.421875,19129.421875,14722000
2025-05-19 16:00:00+00:00,19130.451171875,19132.4609375,19127.400390625,19132.41796875,17584000
2025-05-19 16:01:00+00:00,19130.1953125,19132.48828125,19130.1953125,19131.2578125,4984000
2025-05-19 16:02:00+00:00,19127.552734375,19130.513671875,19127.552734375,19130.513671875,11249000
2025-05-19 16:03:00+00:00,19134.548828125,19134.548828125,19127.91796875,19128.064453125,13735000
2025-05-19 16:04:00+00:00,19141.5546875,19141.5546875,19134.453125,19134.453125,13043000
2025-05-19 16:05:00+00:00,19133.5078125,19139.8515625,19133.138671875,19139.7578125,11956000
2025-05-19 16:06:00+00:00,19133.70703125,19136.8984375,19132.8828125,19133.08984375,17818000
2025-05-19 16:07:00+00:00,19134.4140625,19135.720703125,19132.876953125,19133.802734375,5737000
2025-05-19 16:08:00+00:00,19136.076171875,19136.453125,19134.060546875,19134.248046875,21552000
2025-05-19 16:09:00+00:00,19132.595703125,19135.921875,19132.595703125,19135.48828125,5377000
2025-05-19 16:10:00+00:00,19137.23828125,19137.23828125,19130.349609375,19130.984375,11372000
2025-05-19 16:11:00+00:00,19137.974609375,19139.884765625,19137.43359375,19139.884765625,10448000
2025-05-19 16:12:00+00:00,19143.798828125,19144.0703125,19137.6796875,19137.6796875,11570000
2025-05-19 16:13:00+00:00,19141.98828125,19143.984375,19140.916015625,19143.890625,18881000
2025-05-19 16:14:00+00:00,19139.626953125,19142.5546875,19139.314453125,19142.080078125,8137000
2025-05-19 16:15:00+00:00,19143.146484375,19143.28515625,19140.888671875,19141.02734375,15394000
2025-05-19 16:16:00+00:00,19142.21484375,19143.60546875,19141.138671875,19142.697265625,12660000
2025-05-19 16:17:00+00:00,19146.375,19147.91796875,19141.958984375,19142.39453125,17134000
2025-05-19 16:18:00+00:00,19140.8515625,19145.880859375,19139.0625,19145.880859375,24823000
2025-05-19 16:19:00+00:00,19134.40625,19141.37890625,19134.40625,19140.2109375,7360000
2025-05-19 16:20:00+00:00,19139.5390625,19141.921875,19133.79296875,19133.79296875,21588000
2025-05-19 16:21:00+00:00,19136.865234375,19138.43359375,19136.02734375,19138.43359375,20580000
2025-05-19 16:22:00+00:00,19135.357421875,19135.962890625,19133.970703125,19135.53515625,6096000
2025-05-19 16:23:00+00:00,19142.232421875,19142.884765625,19134.982421875,19135.265625,14500000
2025-05-19 16:24:00+00:00,19145.94140625,19146.017578125,19141.890625,19142.423828125,16589000
2025-05-19 16:25:00+00:00,19148.515625,19148.515625,19143.853515625,19145.828125,20964000
2025-05-19 16:26:00+00:00,19155.060546875,19157.365234375,19148.552734375,19149.595703125,7771000
2025-05-19 16:27:00+00:00,19159.931640625,19161.490234375,19154.529296875,19154.529296875,24418000
2025-05-19 16:28:00+00:00,19162.4140625,19162.66015625,19157.740234375,19160.1640625,7150000
2025-05-19 16:29:00+00:00,19165.6484375,19168.396484375,19162.53125,19162.53125,13904000
2025-05-19 16:30:00+00:00,19162.140625,19167.904296875,19161.37890625,19165.705078125,13522000
2025-05-19 16:31:00+00:00,19154.833984375,19162.32421875,19154.833984375,19162.32421875,18988000
2025-05-19 16:32:00+00:00,19158.236328125,19158.70703125,19155.005859375,19155.0234375,28186000
2025-05-19 16:33:00+00:00,19151.896484375,19157.578125,19151.107421875,19157.578125,8296000
2025-05-19 16:34:00+00:00,19149.27734375,19151.9765625,19148.236328125,19151.9765625,29311000
2025-05-19 16:35:00+00:00,19151.99609375,19155.13671875,19148.462890625,19148.79296875,7217000
2025-05-19 16:36:00+00:00,19153.85546875,19153.85546875,19148.341796875,19149.55078125,24601000
2025-05-19 16:37:00+00:00,19150.630859375,19154.244140625,19150.630859375,19153.78515625,18514000
2025-05-19 16:38:00+00:00,19155.923828125,19155.923828125,19150.505859375,19150.505859375,19430000
2025-05-19 16:39:00+00:00,19152.59375,19156.16015625,19152.59375,19156.16015625,16681000
2025-05-19 16:40:00+00:00,19149.75390625,19153.376953125,19149.75390625,19152.087890625,15550000
2025-05-19 16:41:00+00:00,19147.685546875,19149.7265625,19145.662109375,19149.7265625,21349000
2025-05-19 16:42:00+00:00,19146.880859375,19148.40625,19145.427734375,19147.859375,5844000
2025-05-19 16:43:00+00:00,19146.6328125,19147.55859375,19146.0078125,19146.810546875,22097000
2025-05-19 16:44:00+00:00,19148.0625,19149.330078125,19145.966796875,19146.89453125,9521000
2025-05-19 16:45:00+00:00,19145.080078125,19150.44140625,19144.458984375,19148.298828125,15645000
2025-05-19 16:46:00+00:00,19150.015625,19150.015625,19145.091796875,19145.775390625,16088000
2025-05-19 16:47:00+00:00,19154.59765625,19154.59765625,19147.365234375,19150.154296875,17136000
2025-05-19 16:48:00+00:00,19154.61328125,19155.759765625,19152.208984375,19154.681640625,23042000
2025-05-19 16:49:00+00:00,19151.046875,19154.134765625,19150.39453125,19154.134765625,7923000
2025-05-19 16:50:00+00:00,19153.23828125,19159.25390625,19150.91015625,19151.3359375,15107000
2025-05-19 16:51:00+00:00,19162.556640625,19163.990234375,19153.8046875,19153.8046875,15663000
2025-05-19 16:52:00+00:00,19165.02734375,19165.146484375,19162.345703125,19162.564453125,14877000
2025-05-19 16:53:00+00:00,19172.431640625,19172.666015625,19163.787109375,19165.634765625,15067000
2025-05-19 16:54:00+00:00,19171.6640625,19175.466796875,19169.3984375,19173.30078125,20289000
2025-05-19 16:55:00+00:00,19175.787109375,19175.787109375,19169.15234375,19171.85546875,4869000
2025-05-19 16:56:00+00:00,19184.23046875,19187.052734375,19177.46875,19177.46875,16269000
2025-05-19 16:57:00+00:00,19179.73046875,19184.146484375,19178.77734375,19182.9921875,6250000
2025-05-19 16:58:00+00:00,19185.6328125,19185.798828125,19180.482421875,19180.482421875,17533000
2025-05-19 16:59:00+00:00,19185.4375,19186.609375,19184.984375,19185.59375,8610000
2025-05-19 17:00:00+00:00,19185.9609375,19186.21484375,19182.923828125,19185.0078125,14386000
2025-05-19 17:01:00+00:00,19191.279296875,19191.279296875,19186.1171875,19186.1171875,10964000
2025-05-19 17:02:00+00:00,19197.703125,19201.83984375,19191.45703125,19191.45703125,15912000
2025-05-19 17:03:00+00:00,19202.021484375,19202.21484375,19197.47265625,19197.47265625,17993000
2025-05-19 17:04:00+00:00,19206.12109375,19206.12109375,19202.431640625,19202.431640625,7509000
2025-05-19 17:05:00+00:00,19205.638671875,19208.30078125,19203.912109375,19206.173828125,13935000
2025-05-19 17:06:00+00:00,19207.169921875,19207.189453125,19204.08984375,19204.08984375,14359000
2025-05-19 17:07:00+00:00,19214.80859375,19214.80859375,19206.359375,19208.083984375,11330000
2025-05-19 17:08:00+00:00,19219.310546875,19222.654296875,19215.8203125,19215.8203125,14328000
2025-05-19 17:09:00+00:00,19222.111328125,19222.849609375,19219.8671875,19219.8671875,18664000
2025-05-19 17:10:00+00:00,19215.47265625,19222.291015625,19215.47265625,19222.291015625,17187000
2025-05-19 17:11:00+00:00,19217.359375,19217.970703125,19215.80078125,19215.85546875,18288000
2025-05-19 17:12:00+00:00,19224.146484375,19225.0625,19216.859375,19216.8984375,15353000
2025-05-19 17:13:00+00:00,19224.943359375,19227.126953125,19224.046875,19224.046875,13248000
2025-05-19 17:14:00+00:00,19222.783203125,19225.18359375,19221.99609375,19225.173828125,16044000
2025-05-19 17:15:00+00:00,19221.068359375,19224.888671875,19221.068359375,19224.2109375,18727000
2025-05-19 17:16:00+00:00,19214.830078125,19222.55078125,19214.501953125,19221.767578125,6573000
2025-05-19 17:17:00+00:00,19218.34765625,19218.34765625,19211.052734375,19214.146484375,21102000
2025-05-19 17:18:00+00:00,19211.990234375,19218.255859375,19211.990234375,19218.255859375,5256000
2025-05-19 17:19:00+00:00,19208.126953125,19210.98046875,19206.9765625,19210.98046875,19885000
2025-05-19 17:20:00+00:00,19208.046875,19210.2578125,19206.54296875,19207.34375,17644000
2025-05-19 17:21:00+00:00,19213.818359375,19213.998046875,19207.10546875,19207.314453125,18232000
2025-05-19 17:22:00+00:00,19213.693359375,19214.84765625,19210.9375,19213.7734375,15997000
2025-05-19 17:23:00+00:00,19209.0390625,19213.564453125,19209.0390625,19213.521484375,15037000
2025-05-19 17:24:00+00:00,19214.716796875,19214.716796875,19210.689453125,19210.689453125,18778000
2025-05-19 17:25:00+00:00,19215.44140625,19218.728515625,19213.109375,19214.970703125,14958000
2025-05-19 17:26:00+00:00,19220.501953125,19223.23828125,19216.748046875,19216.748046875,24766000
2025-05-19 17:27:00+00:00,19216.990234375,19220.904296875,19216.232421875,19220.505859375,23255000
2025-05-19 17:28:00+00:00,19213.4765625,19219.0546875,19212.90625,19218.328125,6585000
2025-05-19 17:29:00+00:00,19207.806640625,19213.783203125,19207.806640625,19213.783203125,16554000
2025-05-19 17:30:00+00:00,19209.44140625,19209.568359375,19206.47265625,19207.623046875,14363000
2025-05-19 17:31:00+00:00,19200.8203125,19209.24609375,19200.8203125,19209.24609375,21943000
2025-05-19 17:32:00+00:00,19204.1796875,19204.314453125,19198.38671875,19201.34375,19126000
2025-05-19 17:33:00+00:00,19214.796875,19215.189453125,19201.87890625,19203.529296875,18308000
2025-05-19 17:34:00+00:00,19222.59375,19222.59375,19212.4765625,19215.275390625,22179000
2025-05-19 17:35:00+00:00,19215.1015625,19222.79296875,19215.1015625,19222.79296875,11147000
2025-05-19 17:36:00+00:00,19215.2265625,19218.5,19215.2265625,19215.626953125,12423000
2025-05-19 17:37:00+00:00,19217.28125,19220.90625,19213.84765625,19214.740234375,20076000
2025-05-19 17:38:00+00:00,19216.333984375,19217.705078125,19213.501953125,19217.263671875,5043000
2025-05-19 17:39:00+00:00,19212.734375,19215.947265625,19211.396484375,19215.947265625,10666000
2025-05-19 17:40:00+00:00,19207.19140625,19213.5,19207.19140625,19212.8125,20668000
2025-05-19 17:41:00+00:00,19208.896484375,19209.892578125,19204.9296875,19206.794921875,10579000
2025-05-19 17:42:00+00:00,19205.943359375,19210.51171875,19205.943359375,19208.951171875,13123000
2025-05-19 17:43:00+00:00,19207.884765625,19209.681640625,19205.880859375,19206.283203125,13815000
2025-05-19 17:44:00+00:00,19206.283203125,19209.0625,19206.162109375,19207.92578125,14065000
2025-05-19 17:45:00+00:00,19207.283203125,19207.90625,19206.326171875,19206.81640625,28205000
2025-05-19 17:46:00+00:00,19205.017578125,19207.095703125,19203.94921875,19207.095703125,13012000
2025-05-19 17:47:00+00:00,19202.826171875,19207.11328125,19201.509765625,19205.22265625,31431000
2025-05-19 17:48:00+00:00,19192.486328125,19201.6484375,19192.486328125,19201.6484375,11812000
2025-05-19 17:49:00+00:00,19195.947265625,19198.271484375,19192.515625,19192.515625,18267000
2025-05-19 17:50:00+00:00,19195.076171875,19195.9609375,19190.298828125,19195.9609375,17210000
2025-05-19 17:51:00+00:00,19201.0703125,19201.0703125,19194.296875,19195.095703125,13790000
2025-05-19 17:52:00+00:00,19201.9609375,19204.18359375,19201.32421875,19203.501953125,28231000
2025-05-19 17:53:00+00:00,19195.982421875,19201.09765625,19194.04296875,19201.09765625,7847000
2025-05-19 17:54:00+00:00,19193.8828125,19198.744140625,19193.37890625,19195.873046875,11348000
2025-05-19 17:55:00+00:00,19192.455078125,19194.923828125,19190.080078125,19193.298828125,13405000
2025-05-19 17:56:00+00:00,19194.673828125,19194.673828125,19192.314453125,19192.455078125,12825000
2025-05-19 17:57:00+00:00,19188.296875,19194.52734375,19187.208984375,19194.52734375,24881000
2025-05-19 17:58:00+00:00,19189.978515625,19189.978515625,19185.552734375,19186.970703125,9863000
2025-05-19 17:59:00+00:00,19187.337890625,19190.333984375,19187.166015625,19190.333984375,15576000
2025-05-19 18:00:00+00:00,19186.259765625,19188.89453125,19183.298828125,19186.828125,20065000
2025-05-19 18:01:00+00:00,19187.01171875,19187.212890625,19186.033203125,19186.056640625,9795000
2025-05-19 18:02:00+00:00,19190.830078125,19192.71875,19186.955078125,19187.22265625,37607000
2025-05-19 18:03:00+00:00,19190.15625,19190.599609375,19187.951171875,19190.599609375,12730000
2025-05-19 18:04:00+00:00,19188.96875,19190.05078125,19187.328125,19189.591796875,17314000
2025-05-19 18:05:00+00:00,19188.349609375,19190.208984375,19188.349609375,19189.080078125,19479000
2025-05-19 18:06:00+00:00,19187.115234375,19190.427734375,19187.115234375,19188.509765625,27082000
2025-05-19 18:07:00+00:00,19187.048828125,19187.498046875,19185.458984375,19186.298828125,8399000
2025-05-19 18:08:00+00:00,19186.123046875,19186.912109375,19184.6953125,19186.87890625,20162000
2025-05-19 18:09:00+00:00,19186.107421875,19188.16015625,19184.400390625,19186.74609375,20725000
2025-05-19 18:10:00+00:00,19179.830078125,19186.115234375,19178.56640625,19186.115234375,16533000
2025-05-19 18:11:00+00:00,19175.740234375,19180.212890625,19175.740234375,19179.556640625,28761000
2025-05-19 18:12:00+00:00,19172.474609375,19175.94921875,19169.07421875,19175.59375,7834000
2025-05-19 18:13:00+00:00,19174.724609375,19174.724609375,19170.748046875,19172.181640625,17053000
2025-05-19 18:14:00+00:00,19170.4765625,19175.041015625,19169.396484375,19175.041015625,14861000
2025-05-19 18:15:00+00:00,19165.89453125,19170.732421875,19163.703125,19170.732421875,14724000
2025-05-19 18:16:00+00:00,19162.951171875,19166.294921875,19159.60546875,19166.294921875,23856000
2025-05-19 18:17:00+00:00,19161.41015625,19163.173828125,19161.41015625,19162.576171875,7054000
2025-05-19 18:18:00+00:00,19151.791015625,19160.373046875,19150.884765625,19160.373046875,23569000
2025-05-19 18:19:00+00:00,19152.50390625,19152.50390625,19147.890625,19151.126953125,8399000
2025-05-19 18:20:00+00:00,19152.91015625,19156.650390625,19151.58984375,19151.8828125,17565000
2025-05-19 18:21:00+00:00,19151.62890625,19156.10546875,19150.421875,19154.79296875,12950000
2025-05-19 18:22:00+00:00,19150.330078125,19151.66796875,19149.279296875,19151.66796875,17400000
2025-05-19 18:23:00+00:00,19160.107421875,19161.421875,19150.42578125,19150.42578125,24162000
2025-05-19 18:24:00+00:00,19154.5546875,19160.1875,19153.810546875,19160.1875,7630000
2025-05-19 18:25:00+00:00,19166.515625,19166.515625,19155.44140625,19155.44140625,22942000
2025-05-19 18:26:00+00:00,19169.51953125,19171.98828125,19167.732421875,19167.736328125,7569000
2025-05-19 18:27:00+00:00,19160.541015625,19168.8984375,19160.541015625,19168.607421875,15117000
2025-05-19 18:28:00+00:00,19159.201171875,19162.8515625,19156.4921875,19159.095703125,19246000
2025-05-19 18:29:00+00:00,19156.580078125,19161.607421875,19156.580078125,19159.57421875,15468000
2025-05-19 18:30:00+00:00,19158.28125,19160.029296875,19156.681640625,19156.69140625,25339000
2025-05-19 18:31:00+00:00,19156.71484375,19158.03515625,19154.02734375,19157.537109375,16353000
